[0.000000] (-) TimerEvent: {}
[0.000487] (-) JobUnselected: {'identifier': 'multi_robot_nav'}
[0.000530] (spaceros_gz_demos) JobQueued: {'identifier': 'spaceros_gz_demos', 'dependencies': OrderedDict()}
[0.175316] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/Wheel_LeftRear.gltf\n'}
[0.175453] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/Turret.bin\n'}
[0.175566] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/Steer_RightRear.gltf\n'}
[0.175634] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/RSM_Head.bin\n'}
[0.175695] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/Textures\n'}
[0.175752] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/Textures/M2020_Rover_Texture_4k.jpg\n'}
[0.175884] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/Textures/M2020_Rover_Texture_8k.jpg\n'}
[0.175956] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/Textures/M2020_Rover_Texture_2k.jpg\n'}
[0.176027] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/Textures/README.md\n'}
[0.176085] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/Textures/M2020_Rover_Texture.jpg\n'}
[0.176142] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/Textures/M2020_Rover_Texture_1k.jpg\n'}
[0.176278] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/Wheel_RightMiddle.bin\n'}
[0.176344] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/Right_Bogie.gltf\n'}
[0.176406] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/DrillCorrerAssy.bin\n'}
[0.176463] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/HGA_AZ.bin\n'}
[0.176520] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/StabilizerFarInTurret.bin\n'}
[0.176576] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/Arm_LINK_5.gltf\n'}
[0.176631] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/StabilizerNearInTurret.bin\n'}
[0.176687] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/Steer_RightFront.bin\n'}
[0.176742] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/Wheel_RightRear.gltf\n'}
[0.176875] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/StabilizerFarInTurret.gltf\n'}
[0.176947] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/Wheel_LeftFront.gltf\n'}
[0.177018] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/Arm_LINK_1.gltf\n'}
[0.177075] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/Arm_LINK_2.bin\n'}
[0.177130] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/CoringBitInTurretAtZeroFeed.gltf\n'}
[0.177187] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/Right_Rocker.bin\n'}
[0.177330] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/HGA_AZ.gltf\n'}
[0.177405] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/ContextImager_Cap.gltf\n'}
[0.177473] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/RSM.bin\n'}
[0.177544] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/Arm_LINK_4.gltf\n'}
[0.177612] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/LaunchBitInTurretAtZeroFeed.gltf\n'}
[0.177715] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/AbradingBitInTurretAtZeroFeed.bin\n'}
[0.177789] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/Steer_LeftRear.gltf\n'}
[0.177865] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/Wheel_LeftRear.bin\n'}
[0.177927] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/StabilizerNearInTurret.gltf\n'}
[0.178001] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/Arm_LINK_5.bin\n'}
[0.178070] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/Steer_LeftRear.bin\n'}
[0.178138] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/ContextImager_Cap.bin\n'}
[0.178198] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/Arm_LINK_1.bin\n'}
[0.178272] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/Turret.gltf\n'}
[0.178359] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/Left_Bogie.gltf\n'}
[0.178421] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/RegolithBitInTurretAtZeroFeed.gltf\n'}
[0.178479] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/Wheel_RightMiddle.gltf\n'}
[0.178544] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/Wheel_RightFront.gltf\n'}
[0.178641] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/CoringBitInTurretAtZeroFeed.bin\n'}
[0.178743] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/DrillCorrerAssy.gltf\n'}
[0.178885] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/HGA_EL.bin\n'}
[0.178998] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/CenterDifferential.bin\n'}
[0.179138] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/RegolithBitInTurretAtZeroFeed.bin\n'}
[0.179301] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/LaunchBitInTurretAtZeroFeed.bin\n'}
[0.179458] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/Steer_LeftFront.gltf\n'}
[0.179622] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/Wheel_RightFront.bin\n'}
[0.179728] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/Steer_LeftFront.bin\n'}
[0.180065] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/CHASSIS.bin\n'}
[0.180486] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/RSM.gltf\n'}
[0.180955] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/CHASSIS.gltf\n'}
[0.181681] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/AbradingBitInTurretAtZeroFeed.gltf\n'}
[0.182652] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/Steer_RightFront.gltf\n'}
[0.183468] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/Steer_RightRear.bin\n'}
[0.184342] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/Arm_LINK_4.bin\n'}
[0.184978] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/Wheel_LeftMiddle.gltf\n'}
[0.185483] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/Left_Bogie.bin\n'}
[0.185672] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/meshes/MHS_DebrisShield.gltf\n'}
[0.185797] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/model.config\n'}
[0.186345] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/nasa_perseverance/model.sdf\n'}
[0.186480] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/saturn\n'}
[0.186584] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/saturn/resources\n'}
[0.186699] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/saturn/resources/saturn.glb\n'}
[0.186806] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/saturn/model.config\n'}
[0.187609] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/saturn/model.sdf\n'}
[0.187702] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/moon_base\n'}
[0.187790] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/moon_base/resources\n'}
[0.187946] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/moon_base/resources/dome.dae\n'}
[0.188032] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/moon_base/resources/moon_base.glb\n'}
[0.188110] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/moon_base/model.config\n'}
[0.188186] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/moon_base/model.sdf\n'}
[0.188261] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/X2_a\n'}
[0.188326] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/X2_a/meshes\n'}
[0.188395] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/X2_a/meshes/led_lamp.dae\n'}
[0.188475] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/X2_a/meshes/headlight.dae\n'}
[0.188541] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/X2_a/meshes/x2_wheel_right.dae\n'}
[0.188604] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/X2_a/meshes/x2_chassis.dae\n'}
[0.188661] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/X2_a/meshes/x2_wheel_left.dae\n'}
[0.188734] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/X2_a/meshes/led.dae\n'}
[0.188803] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/X2_a/meshes/headlight_lamp.dae\n'}
[0.188884] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/X2_a/model.config\n'}
[0.188945] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/X2_a/materials\n'}
[0.189026] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/X2_a/materials/textures\n'}
[0.189086] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/X2_a/materials/textures/x2.jpg\n'}
[0.189164] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/X2_a/materials/textures/led.jpg\n'}
[0.189228] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/X2_a/materials/textures/headlight.jpg\n'}
[0.189300] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/X2_a/model.sdf\n'}
[0.189357] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/ocean_surface\n'}
[0.189414] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/ocean_surface/meshes\n'}
[0.189523] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/ocean_surface/meshes/waterlow.dae\n'}
[0.189587] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/ocean_surface/model.config\n'}
[0.189658] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/ocean_surface/materials\n'}
[0.189723] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/ocean_surface/materials/programs\n'}
[0.189817] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/ocean_surface/materials/programs/GerstnerWaves_vs.metal\n'}
[0.189892] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/ocean_surface/materials/programs/GerstnerWaves_fs.metal\n'}
[0.189968] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/ocean_surface/materials/programs/GerstnerWaves_fs_330.glsl\n'}
[0.190056] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/ocean_surface/materials/programs/GerstnerWaves_vs_330.glsl\n'}
[0.190127] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/ocean_surface/materials/textures\n'}
[0.190202] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/ocean_surface/materials/textures/skybox_lowres.dds\n'}
[0.190261] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/ocean_surface/materials/textures/wave_normals.dds\n'}
[0.190339] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/ocean_surface/model.sdf\n'}
[0.190424] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/X1\n'}
[0.190495] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/X1/meshes\n'}
[0.190565] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/X1/meshes/led_lamp.dae\n'}
[0.190617] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/X1/meshes/headlight.dae\n'}
[0.190681] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/X1/meshes/wheel.dae\n'}
[0.190736] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/X1/meshes/truss.dae\n'}
[0.190801] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/X1/meshes/top_plate.dae\n'}
[0.190891] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/X1/meshes/chassis.dae\n'}
[0.190974] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/X1/meshes/led.dae\n'}
[0.191056] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/X1/meshes/headlight_lamp.dae\n'}
[0.191139] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/X1/model.config\n'}
[0.191211] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/X1/materials\n'}
[0.191287] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/X1/materials/textures\n'}
[0.191362] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/X1/materials/textures/aluminium_anodized.png\n'}
[0.191433] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/X1/materials/textures/led.jpg\n'}
[0.191507] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/X1/materials/textures/headlight.jpg\n'}
[0.191589] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/X1/model.sdf\n'}
[0.191665] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/lunar_surface\n'}
[0.191978] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/lunar_surface/dem\n'}
[0.192076] (spaceros_gz_demos) StdoutLine: {'line': b'-- Up-to-date: /home/srge/spaceros_gz_demos/install/spaceros_gz_demos/share/spaceros_gz_demos/models/lunar_surface/dem/moon.tif\n'}
